transaction_id,transaction_date,transaction_time,transaction_qty,store_location,unit_price,product_category,product_type,product_detail,period,season
1,0.0,0.0448740343930748,0.14285714285714285,1.0,0.04977375565610859,0.25,0.46428571428571425,0.4050632911392405,0.5,1.0
2,0.0,0.048755871278288884,0.14285714285714285,1.0,0.05203619909502262,1.0,0.14285714285714285,0.8987341772151899,0.5,1.0
3,0.0,0.055704359302822096,0.14285714285714285,1.0,0.083710407239819,0.5,0.6071428571428571,0.25316455696202533,0.5,1.0
4,0.0,0.06428321881914523,0.0,1.0,0.027149321266968323,0.25,0.3571428571428571,0.7594936708860759,0.5,1.0
5,0.0,0.06719459648305579,0.14285714285714285,1.0,0.05203619909502262,1.0,0.14285714285714285,0.8987341772151899,0.5,1.0
6,0.0,0.06719459648305579,0.0,1.0,0.04977375565610859,0.0,0.9642857142857142,0.6962025316455696,0.5,1.0
7,0.0,0.07099879663056559,0.0,1.0,0.027149321266968323,0.25,0.3571428571428571,0.7594936708860759,0.5,1.0
8,0.0,0.08159621132720003,0.14285714285714285,1.0,0.027149321266968323,0.25,0.46428571428571425,0.20253164556962025,0.5,1.0
9,0.0,0.08982570552385388,0.0,1.0,0.07805429864253392,0.25,0.0,0.6075949367088608,0.5,1.0
10,0.0,0.090407981056636,0.14285714285714285,1.0,0.061085972850678724,0.5,0.6071428571428571,0.26582278481012656,0.5,1.0
11,0.0,0.09537673226971002,0.0,1.0,0.03959276018099547,1.0,0.14285714285714285,0.9113924050632911,0.5,1.0
12,0.0,0.09735646908116921,0.14285714285714285,1.0,0.061085972850678724,0.25,0.46428571428571425,0.3924050632911392,0.5,1.0
13,0.0,0.0993362058926284,0.0,1.0,0.04977375565610859,1.0,0.10714285714285714,0.2911392405063291,0.5,1.0
14,0.0,0.10302395093358177,0.0,1.0,0.05203619909502262,1.0,0.14285714285714285,0.8987341772151899,0.5,1.0
15,0.0,0.10935134505648073,0.14285714285714285,1.0,0.04977375565610859,0.25,0.0,0.7721518987341772,0.5,1.0
16,0.0,0.11971584954000233,0.14285714285714285,1.0,0.04977375565610859,1.0,0.17857142857142855,0.8607594936708861,0.5,1.0
17,0.0,0.11971584954000233,0.0,1.0,0.0667420814479638,0.0,0.9642857142857142,0.5822784810126582,0.5,1.0
18,0.0,0.12022048833508016,0.0,0.5,0.038461538461538464,1.0,0.21428571428571427,0.6455696202531646,0.5,1.0
19,0.0,0.12080276386786228,0.14285714285714285,0.5,0.083710407239819,0.5,0.6071428571428571,0.25316455696202533,0.5,1.0
20,0.0,0.13780520942509997,0.0,0.5,0.08936651583710406,0.5,0.6071428571428571,0.9493670886075949,0.5,1.0
21,0.0,0.14750980163813518,0.14285714285714285,0.5,0.061085972850678724,0.25,0.46428571428571425,0.3924050632911392,0.5,1.0
22,0.0,0.15834012654788246,0.14285714285714285,1.0,0.03959276018099547,1.0,0.14285714285714285,0.9113924050632911,0.5,1.0
